time,latitude,longitude,number,expver,Star_Event,Source_Dataset,Temp,Dew,Press,PM25,Case_ID,Case_Date,Days_Prior,Distance_km
2025-04-15 11:00:00,51.599999999999895,0.29999999999998833,0,0001,1.0,LAND,12.799469,8.559723,990.695,1.8103396670632043e-08,0,2025-06-09,54,25.081323469539587
2025-04-10 17:00:00,51.699999999999896,0.5999999999999883,0,0001,1.0,LAND,12.200348,6.394684,1023.15625,9.477336508172401e-09,0,2025-06-09,59,48.49868936837774
2025-04-10 18:00:00,51.599999999999895,0.29999999999998833,0,0001,1.0,LAND,12.125153,6.257721,1023.3819,1.5254992657975667e-08,0,2025-06-09,59,25.081323469539587
2025-04-10 19:00:00,51.699999999999896,-0.6000000000000116,0,0001,1.0,LAND,13.022369,4.751129,1012.6406,2.210267423715665e-08,0,2025-06-09,59,43.994604145054815
2025-04-21 06:00:00,51.25,0.5,0,0001,1.0,MARINE,8.789215,8.113434,998.3044,1.9217875263377765e-08,0,2025-06-09,48,47.51276149332195
2025-04-21 10:00:00,51.75,0.25,0,0001,1.0,MARINE,11.467438,9.125397,1002.02563,2.0285755279274176e-08,0,2025-06-09,48,32.71805021025344
2025-04-21 09:00:00,51.75,0.5,0,0001,1.0,MARINE,10.12027,8.63443,1003.5375,1.8460949893773134e-08,0,2025-06-09,48,45.280504258037006
2025-04-21 08:00:00,51.75,0.5,0,0001,1.0,MARINE,9.39798,8.230621,1002.8894,1.7335769764148963e-08,0,2025-06-09,48,45.280504258037006
2025-04-21 11:00:00,51.75,0.5,0,0001,1.0,MARINE,12.287262,9.41983,1004.1912,2.071131015302147e-08,0,2025-06-09,48,45.280504258037006
2025-04-17 05:00:00,51.5,-0.25,0,0001,1.0,MARINE,4.268463,3.3102112,1003.5825,9.025905106652149e-09,0,2025-06-09,52,14.883486274082916
2025-04-28 07:00:00,51.75,0.25,0,0001,1.0,MARINE,12.172882,9.228546,1020.0206,1.7026278646230055e-08,0,2025-06-09,41,32.71805021025344
2025-04-28 07:00:00,51.75,-0.5,0,0001,1.0,MARINE,12.045929,8.826202,1015.7406,1.1178108670166284e-08,0,2025-06-09,41,41.273981183575415
2025-04-28 06:00:00,51.5,0.0,0,0001,1.0,MARINE,8.814362,7.671417,1020.34375,1.9520812077899926e-08,0,2025-06-09,41,3.0542401368158676
2025-04-27 11:00:00,51.5,0.25,0,0001,1.0,MARINE,16.964508,8.589752,1020.8013,1.1626963880110474e-08,0,2025-06-09,42,19.896432170428177
2025-04-27 11:00:00,51.5,0.0,0,0001,1.0,MARINE,17.564117,8.529205,1019.4412,1.4702935776285325e-08,0,2025-06-09,42,3.0542401368158676
2025-04-27 07:00:00,51.25,-0.25,0,0001,1.0,MARINE,8.125763,7.709259,1016.4994,1.953899758308487e-08,0,2025-06-09,42,33.03776619485928
2025-04-10 16:00:00,51.75,-0.5,0,0001,1.0,MARINE,14.940094,4.644928,1017.0544,1.5376130405957222e-08,0,2025-06-09,59,41.273981183575415
2025-04-10 16:00:00,51.75,-0.25,0,0001,1.0,MARINE,14.709625,4.8597717,1018.21436,1.5565866891739252e-08,0,2025-06-09,59,29.951269143925217
2025-04-10 16:00:00,51.75,0.0,0,0001,1.0,MARINE,14.4635315,5.0609436,1020.0044,1.5102114706937094e-08,0,2025-06-09,59,26.19263501473881
2025-04-10 16:00:00,51.75,0.25,0,0001,1.0,MARINE,14.10025,5.392975,1021.3844,1.1980922212662463e-08,0,2025-06-09,59,32.71805021025344
2025-04-10 19:00:00,51.5,-0.75,0,0001,1.0,MARINE,13.403717,4.7132874,1017.42065,2.3580500626193092e-08,0,2025-06-09,59,49.41729531714321
2025-04-10 19:00:00,51.75,-0.5,0,0001,1.0,MARINE,13.784576,4.1566467,1016.0106,2.1403868200968816e-08,0,2025-06-09,59,41.273981183575415
2025-04-10 18:00:00,51.75,0.0,0,0001,1.0,MARINE,13.688629,5.066559,1019.02686,1.8513123173358668e-08,0,2025-06-09,59,26.19263501473881
2025-04-10 18:00:00,51.75,-0.25,0,0001,1.0,MARINE,13.991364,4.8087463,1017.2569,1.9475046353357303e-08,0,2025-06-09,59,29.951269143925217
2025-04-10 17:00:00,51.75,0.25,0,0001,1.0,MARINE,13.9711,5.304352,1020.9294,1.3269784484779384e-08,0,2025-06-09,59,32.71805021025344
2025-04-10 17:00:00,51.75,0.0,0,0001,1.0,MARINE,14.3246155,4.935211,1019.5594,1.6807618940147883e-08,0,2025-06-09,59,26.19263501473881
2025-05-21 06:00:00,51.09999999999989,-0.2000000000000117,0,0001,1.0,LAND,11.994537,8.502594,1008.595,9.730151906419284e-09,0,2025-06-09,18,47.58370654270031
2025-05-22 23:00:00,51.29999999999989,0.29999999999998833,0,0001,1.0,LAND,8.389313,6.2669983,1010.2356,1.2765488925185525e-08,0,2025-06-09,17,33.44816006311173
